experiment,scenario,value,policy,seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,episodes,warmup_ratio,p_c5_viol,p_c6_viol,p_c7_viol,p_c8_viol,mean_c5_excess_ratio,mean_overflow_prob,mean_m1_excess_cond,mean_m2_excess_cond,mean_offload_ratio,total_energy,avg_energy_per_slot_user,action_0_ratio,action_1_ratio,action_2_ratio,action_3_ratio,action_4_ratio,action_5_ratio,action_6_ratio,action_7_ratio
stress_scan,f_scale,1.0,Full,1,15,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,278.65237821297484,0.0,0.0,0.0,0.5066666666666667,3.838439696125117,0.051179195948334893,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,f_scale,1.0,IQL,1,15,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,311.4447126241997,0.0,0.0,0.0,0.49333333333333335,3.276011550271222,0.043680154003616294,0.0,0.0,0.0,0.5066666666666667,0.0,0.0,0.0,0.49333333333333335
stress_scan,f_scale,1.0,No-EVT,1,15,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,278.65237821297484,0.0,0.0,0.0,0.5066666666666667,3.838439696125117,0.051179195948334893,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,f_scale,1.0,Lyapunov-Greedy,1,15,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Non-MEC,1,15,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.0,Stand-alone MEC,1,15,1.0,1.0,1.0,1.0,10,0.5,0.8,0.0,0.0,0.0,27.99137348644241,0.0,0.0,0.0,1.0,1.7884193205698575,0.023845590940931433,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
stress_scan,f_scale,1.0,Random,1,15,1.0,1.0,1.0,1.0,10,0.5,0.9066666666666666,0.0,0.0,0.0,667.2099587516481,0.0,0.0,0.0,0.5333333333333334,0.4748026132178681,0.006330701509571574,0.13333333333333333,0.10666666666666667,0.09333333333333334,0.13333333333333333,0.10666666666666667,0.12,0.10666666666666667,0.2
stress_scan,f_scale,1.2,Full,1,15,1.0,1.0,1.2,1.0,10,0.5,1.0,0.0,0.0,0.0,277.34414950512814,0.0,0.0,0.0,0.5066666666666667,4.037008686846192,0.05382678249128255,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,f_scale,1.2,IQL,1,15,1.0,1.0,1.2,1.0,10,0.5,1.0,0.0,0.0,0.0,310.2025147088864,0.0,0.0,0.0,0.49333333333333335,3.4433563004630146,0.04591141733950686,0.0,0.0,0.0,0.5066666666666667,0.0,0.0,0.0,0.49333333333333335
stress_scan,f_scale,1.2,No-EVT,1,15,1.0,1.0,1.2,1.0,10,0.5,1.0,0.0,0.0,0.0,277.34414950512814,0.0,0.0,0.0,0.5066666666666667,4.037008686846192,0.05382678249128255,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,f_scale,1.2,Lyapunov-Greedy,1,15,1.0,1.0,1.2,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.2,Non-MEC,1,15,1.0,1.0,1.2,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.2,Stand-alone MEC,1,15,1.0,1.0,1.2,1.0,10,0.5,0.8,0.0,0.0,0.0,23.197615287442407,0.0,0.0,0.0,1.0,1.989691256000969,0.026529216746679588,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
stress_scan,f_scale,1.2,Random,1,15,1.0,1.0,1.2,1.0,10,0.5,0.9066666666666666,0.0,0.0,0.0,665.755076855648,0.0,0.0,0.0,0.5333333333333334,0.5812546440800905,0.007750061921067874,0.13333333333333333,0.10666666666666667,0.09333333333333334,0.13333333333333333,0.10666666666666667,0.12,0.10666666666666667,0.2
stress_scan,f_scale,1.4,Full,1,15,1.0,1.0,1.4,1.0,10,0.5,1.0,0.0,0.0,0.0,276.40970042809477,0.0,0.0,0.0,0.5066666666666667,4.271681130425644,0.05695574840567525,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,f_scale,1.4,IQL,1,15,1.0,1.0,1.4,1.0,10,0.5,1.0,0.0,0.0,0.0,309.31523048366256,0.0,0.0,0.0,0.49333333333333335,3.6411273688714965,0.04854836491828662,0.0,0.0,0.0,0.5066666666666667,0.0,0.0,0.0,0.49333333333333335
stress_scan,f_scale,1.4,No-EVT,1,15,1.0,1.0,1.4,1.0,10,0.5,1.0,0.0,0.0,0.0,276.40970042809477,0.0,0.0,0.0,0.5066666666666667,4.271681130425644,0.05695574840567525,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,f_scale,1.4,Lyapunov-Greedy,1,15,1.0,1.0,1.4,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.4,Non-MEC,1,15,1.0,1.0,1.4,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,f_scale,1.4,Stand-alone MEC,1,15,1.0,1.0,1.4,1.0,10,0.5,0.8,0.0,0.0,0.0,19.773502288156685,0.0,0.0,0.0,1.0,2.227558088783191,0.029700774517109216,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
stress_scan,f_scale,1.4,Random,1,15,1.0,1.0,1.4,1.0,10,0.5,0.9066666666666666,0.0,0.0,0.0,664.7158755013621,0.0,0.0,0.0,0.5333333333333334,0.7070615896445348,0.00942748786192713,0.13333333333333333,0.10666666666666667,0.09333333333333334,0.13333333333333333,0.10666666666666667,0.12,0.10666666666666667,0.2
stress_scan,user_num,5,Full,1,5,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,298.3371361624246,0.0,0.0,0.0,0.4800000000000001,1.7082943351652866,0.06833177340661147,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.48
stress_scan,user_num,5,IQL,1,5,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,298.3371361624246,0.0,0.0,0.0,0.4800000000000001,1.7082943351652866,0.06833177340661147,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.48
stress_scan,user_num,5,No-EVT,1,5,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,298.3371361624246,0.0,0.0,0.0,0.4800000000000001,1.7082943351652866,0.06833177340661147,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.48
stress_scan,user_num,5,Lyapunov-Greedy,1,5,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,526.1833119999999,0.0,0.0,0.0,0.0,0.006750000000000001,0.00027000000000000006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,user_num,5,Non-MEC,1,5,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,526.1833119999999,0.0,0.0,0.0,0.0,0.006750000000000001,0.00027000000000000006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,user_num,5,Stand-alone MEC,1,5,1.0,1.0,1.0,1.0,10,0.5,0.8,0.0,0.0,0.0,8.775895289957992,0.0,0.0,0.0,1.0,1.544212508576402,0.06176850034305608,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
stress_scan,user_num,5,Random,1,5,1.0,1.0,1.0,1.0,10,0.5,0.8400000000000001,0.0,0.0,0.0,895.2288719747992,0.0,0.0,0.0,0.6,0.8687516491770322,0.03475006596708129,0.08,0.24,0.08,0.0,0.12,0.12,0.16,0.2
stress_scan,user_num,10,Full,1,10,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,101.52927138704398,0.0,0.0,0.0,0.56,3.1963020740995396,0.0639260414819908,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.56
stress_scan,user_num,10,IQL,1,10,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,235.19232505169808,0.0,0.0,0.0,0.48,2.337153553545911,0.04674307107091822,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.48
stress_scan,user_num,10,No-EVT,1,10,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,101.52927138704398,0.0,0.0,0.0,0.56,3.1963020740995396,0.0639260414819908,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.56
stress_scan,user_num,10,Lyapunov-Greedy,1,10,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,517.4303769333333,0.0,0.0,0.0,0.0,0.013499999999999998,0.00026999999999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,user_num,10,Non-MEC,1,10,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,517.4303769333333,0.0,0.0,0.0,0.0,0.013499999999999998,0.00026999999999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stress_scan,user_num,10,Stand-alone MEC,1,10,1.0,1.0,1.0,1.0,10,0.5,0.8,0.0,0.0,0.0,18.385213426433516,0.0,0.0,0.0,1.0,1.2876154532856745,0.02575230906571349,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
stress_scan,user_num,10,Random,1,10,1.0,1.0,1.0,1.0,10,0.5,0.9199999999999999,0.0,0.0,0.0,973.755191457856,0.0,0.0,0.0,0.44000000000000006,0.3764098885875672,0.007528197771751344,0.14,0.18,0.1,0.14,0.12,0.08,0.08,0.16
stress_scan,user_num,15,Full,1,15,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,278.65237821297484,0.0,0.0,0.0,0.5066666666666667,3.838439696125117,0.051179195948334893,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,user_num,15,IQL,1,15,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,311.4447126241997,0.0,0.0,0.0,0.49333333333333335,3.276011550271222,0.043680154003616294,0.0,0.0,0.0,0.5066666666666667,0.0,0.0,0.0,0.49333333333333335
stress_scan,user_num,15,No-EVT,1,15,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,278.65237821297484,0.0,0.0,0.0,0.5066666666666667,3.838439696125117,0.051179195948334893,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667
stress_scan,user_num,15,Lyapunov-Greedy,1,15,1.0,1.0,1.0,1.0,10,0.5,1.0,0.0,0.0,0.0,514.7190166222222,0.0,0.0,0.0,0.0,0.020249999999999994,0.0002699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
